Id,MSSubClass,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SaleCondition,SalePrice
623,20,71,7064,reg,lvl,allpub,inside,gtl,sawyer,1fam,1story,5,6,1977,1977,gable,compshg,plywood,plywood,brkface,153,ta,ta,cblock,TA,TA,No,BLQ,560,Unf,0,420,980,GasA,TA,Y,SBrkr,980,0,0,980,0,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,TA,Y,192,0,0,0,0,0,7,2009,1,135000
422,20,0,16635,ir1,lvl,allpub,fr2,gtl,nwames,1fam,1story,6,7,1977,2000,gable,compshg,cemntbd,cmentbd,stone,126,gd,gd,cblock,Gd,TA,No,ALQ,1246,Unf,0,356,1602,GasA,Gd,Y,SBrkr,1602,0,0,1602,0,1,2,0,3,1,Gd,8,Typ,1,TA,Attchd,TA,Y,240,0,0,0,0,0,6,2009,1,215000
1336,20,80,9650,reg,lvl,allpub,inside,gtl,nwames,1fam,1story,6,5,1977,1977,gable,compshg,plywood,plywood,brkface,360,ta,ta,cblock,Gd,TA,No,ALQ,686,Unf,0,664,1350,GasA,TA,Y,SBrkr,1334,0,0,1334,0,1,2,0,2,1,TA,6,Typ,1,TA,Attchd,TA,Y,0,16,0,0,0,0,4,2009,1,167900
912,20,0,9286,ir1,lvl,allpub,culdsac,mod,collgcr,1fam,1story,5,7,1977,1989,gable,compshg,hdboard,plywood,none,0,ta,ta,cblock,Gd,Gd,Av,ALQ,196,Unf,0,1072,1268,GasA,TA,Y,SBrkr,1268,0,0,1268,0,0,1,1,3,1,Gd,5,Typ,0,NA,Detchd,TA,Y,173,0,0,0,0,0,10,2009,1,143500
673,20,0,11250,ir1,lvl,allpub,inside,gtl,veenker,1fam,1story,6,6,1977,1977,gable,compshg,plywood,plywood,none,0,gd,gd,cblock,Gd,TA,No,ALQ,767,Unf,0,441,1208,GasA,TA,Y,SBrkr,1208,0,0,1208,1,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,TA,Y,198,42,0,0,0,0,6,2006,1,165000
202,20,75,10125,reg,lvl,allpub,inside,gtl,mitchel,1fam,1story,6,6,1977,1977,gable,compshg,plywood,plywood,none,0,ta,ta,cblock,TA,TA,No,ALQ,641,LwQ,279,276,1196,GasA,TA,Y,SBrkr,1279,0,0,1279,0,1,2,0,3,1,TA,6,Typ,2,Fa,Detchd,TA,Y,238,83,0,0,0,0,2,2008,1,171500
110,20,105,11751,ir1,lvl,allpub,inside,gtl,nwames,1fam,1story,6,6,1977,1977,hip,compshg,plywood,plywood,brkface,480,ta,ta,cblock,Gd,TA,No,BLQ,705,Unf,0,1139,1844,GasA,Ex,Y,SBrkr,1844,0,0,1844,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,TA,Y,0,122,0,0,0,0,1,2010,1,190000
599,20,80,12984,reg,bnk,allpub,inside,gtl,crawfor,1fam,1story,5,6,1977,1977,gable,compshg,plywood,plywood,brkface,459,ta,ta,cblock,Gd,TA,Mn,ALQ,1283,LwQ,147,0,1430,GasA,Ex,Y,SBrkr,1647,0,0,1647,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,TA,Y,0,0,0,0,0,0,3,2006,1,217500
1100,20,82,11880,ir1,lvl,allpub,inside,gtl,nwames,1fam,1story,7,5,1978,1978,gable,compshg,plywood,plywood,brkface,206,ta,ta,cblock,Gd,TA,No,ALQ,704,Unf,0,567,1271,GasA,TA,Y,SBrkr,1601,0,0,1601,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,TA,Y,0,0,0,0,0,0,4,2009,1,157000
465,20,60,8430,reg,hls,allpub,inside,mod,collgcr,1fam,1story,5,5,1978,1978,gable,compshg,hdboard,hdboard,brkface,136,ta,ta,cblock,Gd,TA,No,Rec,616,Unf,0,424,1040,GasA,TA,Y,SBrkr,1040,0,0,1040,0,0,2,0,3,1,TA,5,Typ,0,NA,NA,NA,Y,0,0,0,0,0,0,8,2009,1,124000
1457,20,85,13175,reg,lvl,allpub,inside,gtl,nwames,1fam,1story,6,6,1978,1988,gable,compshg,plywood,plywood,stone,119,ta,ta,cblock,Gd,TA,No,ALQ,790,Rec,163,589,1542,GasA,TA,Y,SBrkr,2073,0,0,2073,1,0,2,0,3,1,TA,7,Min1,2,TA,Attchd,TA,Y,349,0,0,0,0,0,2,2010,1,210000
880,20,0,7000,ir1,lvl,allpub,culdsac,gtl,collgcr,1fam,1story,5,8,1978,2005,gable,compshg,vinylsd,vinylsd,brkface,90,gd,gd,cblock,TA,TA,No,ALQ,646,Unf,0,218,864,GasA,Ex,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,TA,Y,0,0,0,0,0,0,7,2009,1,136500
125,20,48,17043,ir1,lvl,allpub,culdsac,gtl,nwames,1fam,1story,6,5,1979,1998,gable,compshg,hdboard,hdboard,none,0,ta,ta,cblock,Gd,Fa,No,Unf,0,Unf,0,1362,1362,GasA,TA,Y,SBrkr,1586,0,0,1586,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,TA,Y,192,0,0,0,0,0,1,2009,1,181000
925,20,79,10240,reg,lvl,allpub,inside,gtl,nwames,1fam,1story,6,6,1980,1980,gable,compshg,plywood,plywood,brkface,157,ta,ta,cblock,Gd,TA,No,BLQ,625,LwQ,1061,0,1686,GasA,TA,Y,SBrkr,1686,0,0,1686,1,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,TA,Y,384,131,0,0,0,0,5,2006,1,207500
266,20,78,12090,ir1,lvl,allpub,inside,gtl,nwames,1fam,1story,6,6,1981,1981,gable,compshg,metalsd,metalsd,brkface,210,ta,ta,cblock,Gd,TA,No,GLQ,588,LwQ,228,606,1422,GasA,TA,Y,SBrkr,1422,0,0,1422,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,TA,Y,276,0,0,0,0,0,6,2008,1,175500
170,20,0,16669,ir1,lvl,allpub,corner,gtl,timber,1fam,1story,8,6,1981,1981,hip,wdshake,plywood,plywood,brkface,653,gd,gd,cblock,Gd,TA,No,Unf,0,Unf,0,1686,1686,GasA,TA,Y,SBrkr,1707,0,0,1707,0,0,2,1,2,1,TA,6,Typ,1,TA,Attchd,TA,Y,574,64,0,0,0,0,1,2006,1,228000
1045,20,80,9600,reg,lvl,allpub,inside,gtl,nwames,1fam,1story,8,5,1981,1981,hip,wdshngl,brkface,brkface,none,0,gd,gd,pconc,Gd,TA,No,ALQ,1104,Unf,0,1420,2524,GasA,TA,Y,SBrkr,2524,0,0,2524,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,TA,Y,474,120,0,0,0,0,7,2009,1,278000
1430,20,0,12546,ir1,lvl,allpub,corner,gtl,nwames,1fam,1story,6,7,1981,1981,gable,compshg,metalsd,metalsd,brkface,310,gd,gd,cblock,Gd,TA,No,BLQ,678,Unf,0,762,1440,GasA,Ex,Y,SBrkr,1440,0,0,1440,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,TA,Y,0,0,99,0,0,0,4,2007,1,182900
1328,20,60,6600,reg,lvl,allpub,inside,gtl,mitchel,1fam,1story,5,9,1982,2008,gable,compshg,vinylsd,vinylsd,none,0,gd,gd,cblock,TA,TA,No,ALQ,641,Unf,0,175,816,GasA,Ex,Y,SBrkr,816,0,0,816,0,1,1,0,3,1,Gd,5,Typ,1,Ex,Attchd,TA,Y,0,0,0,0,0,0,10,2008,1,130500
593,20,60,6600,reg,lvl,allpub,inside,gtl,mitchel,1fam,1story,5,8,1982,2003,gable,compshg,hdboard,hdboard,none,0,ta,ta,pconc,TA,Gd,No,GLQ,816,Unf,0,0,816,GasA,Ex,Y,SBrkr,816,0,0,816,1,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,TA,Y,0,0,0,0,0,0,6,2008,1,138000
72,20,69,7599,reg,lvl,allpub,corner,gtl,mitchel,1fam,1story,4,6,1982,2006,gable,compshg,hdboard,plywood,none,0,ta,ta,cblock,TA,TA,No,ALQ,565,Unf,0,280,845,GasA,TA,Y,SBrkr,845,0,0,845,1,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,TA,Y,0,0,0,0,0,0,6,2007,1,129500
275,20,76,8314,reg,lvl,allpub,corner,gtl,mitchel,1fam,1story,5,7,1982,1982,gable,compshg,hdboard,imstucc,none,0,ta,ta,cblock,TA,TA,Gd,ALQ,546,Unf,0,270,816,GasA,TA,Y,SBrkr,816,0,0,816,0,0,1,0,2,1,TA,5,Typ,0,NA,Attchd,TA,Y,168,0,0,0,0,0,6,2007,1,124500
514,20,71,9187,reg,bnk,allpub,corner,gtl,mitchel,1fam,1story,6,5,1983,1983,gable,compshg,vinylsd,vinylsd,none,0,ta,ta,pconc,TA,TA,No,ALQ,336,Unf,0,748,1084,GasA,TA,Y,SBrkr,1080,0,0,1080,0,0,1,1,3,1,TA,5,Typ,0,NA,Attchd,TA,Y,120,0,158,0,0,0,6,2007,1,134000
909,20,0,8885,ir1,low,allpub,inside,mod,mitchel,1fam,1story,5,5,1983,1983,gable,compshg,hdboard,hdboard,none,0,ta,ta,cblock,Gd,TA,Av,BLQ,301,ALQ,324,239,864,GasA,TA,Y,SBrkr,902,0,0,902,1,0,1,0,2,1,TA,5,Typ,0,NA,Attchd,TA,Y,164,0,0,0,0,0,6,2006,1,131000
161,20,0,11120,ir1,lvl,allpub,culdsac,gtl,veenker,1fam,1story,6,6,1984,1984,gable,compshg,plywood,plywood,none,0,ta,ta,pconc,Gd,TA,No,BLQ,660,Unf,0,572,1232,GasA,TA,Y,SBrkr,1232,0,0,1232,0,0,2,0,3,1,TA,6,Typ,0,NA,Attchd,TA,Y,0,0,0,0,0,0,6,2008,1,162500
863,20,81,9672,reg,lvl,allpub,corner,gtl,sawyerw,1fam,1story,6,5,1984,1985,hip,compshg,hdboard,plywood,none,0,ta,ta,pconc,Gd,TA,No,GLQ,338,Unf,0,702,1040,GasA,TA,Y,SBrkr,1097,0,0,1097,0,0,2,0,3,1,TA,6,Typ,0,NA,Attchd,TA,Y,0,0,0,0,0,0,5,2010,1,152000
339,20,91,14145,reg,lvl,allpub,corner,gtl,nwames,1fam,1story,7,7,1984,1998,gable,compshg,wd sdng,wd sdng,none,0,gd,gd,cblock,Gd,TA,Mn,ALQ,213,Unf,0,995,1208,GasA,Ex,Y,SBrkr,1621,0,0,1621,1,0,2,0,3,1,Gd,8,Typ,0,NA,Attchd,TA,Y,108,45,0,0,0,0,5,2006,1,202500
1177,20,37,6951,ir1,lvl,allpub,culdsac,gtl,mitchel,1fam,1story,5,5,1984,1985,gable,compshg,hdboard,plywood,none,0,ta,ta,cblock,TA,TA,No,ALQ,658,Unf,0,218,876,GasA,TA,Y,SBrkr,923,0,0,923,1,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,TA,Y,362,0,0,0,0,0,10,2008,1,119500
1408,20,0,8780,ir1,lvl,allpub,corner,gtl,mitchel,1fam,1story,5,5,1985,1985,gable,compshg,hdboard,plywood,none,0,ta,ta,cblock,TA,TA,No,ALQ,625,Unf,0,208,833,GasA,Ex,Y,SBrkr,833,0,0,833,1,0,1,0,3,1,TA,5,Typ,0,NA,NA,NA,Y,0,0,0,0,0,0,3,2009,1,112000
1147,20,0,11200,reg,lvl,allpub,inside,gtl,sawyerw,1fam,1story,6,5,1985,1985,gable,compshg,wd sdng,wd shng,brkface,85,gd,gd,cblock,Gd,TA,No,GLQ,1258,Unf,0,40,1298,GasA,TA,Y,SBrkr,1298,0,0,1298,1,0,2,0,3,1,Gd,5,Typ,1,TA,Attchd,TA,Y,165,26,0,0,0,0,5,2006,1,180000
175,20,47,12416,ir1,lvl,allpub,inside,gtl,timber,1fam,1story,6,5,1986,1986,gable,compshg,vinylsd,plywood,stone,132,ta,ta,cblock,Gd,Fa,No,ALQ,1398,LwQ,208,0,1606,GasA,TA,Y,SBrkr,1651,0,0,1651,1,0,2,0,3,1,TA,7,Min2,1,TA,Attchd,TA,Y,192,0,0,0,0,0,11,2008,1,184000
696,20,54,13811,ir1,lvl,allpub,inside,gtl,timber,1fam,1story,6,6,1987,1987,gable,compshg,hdboard,hdboard,brkface,72,ta,ta,cblock,Gd,Gd,No,GLQ,980,LwQ,40,92,1112,GasA,Gd,Y,SBrkr,1137,0,0,1137,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,TA,Y,125,0,0,0,0,0,7,2006,1,176000
430,20,130,11457,ir1,lvl,allpub,corner,gtl,timber,1fam,1story,6,5,1988,1988,gable,compshg,hdboard,hdboard,none,0,ta,ta,cblock,Gd,TA,Mn,GLQ,1005,Unf,0,387,1392,GasA,TA,Y,SBrkr,1412,0,0,1412,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,TA,Y,0,0,169,0,0,0,3,2009,1,175000
727,20,0,21695,ir1,lvl,allpub,corner,gtl,crawfor,1fam,1story,6,9,1988,2007,hip,compshg,wd sdng,plywood,brkface,260,gd,gd,cblock,Gd,TA,No,GLQ,808,Unf,0,72,880,GasA,Ex,Y,SBrkr,1680,0,0,1680,1,0,2,0,3,1,Gd,5,Typ,1,Gd,Attchd,TA,Y,292,44,0,182,0,0,12,2009,1,222000
246,20,80,10400,reg,lvl,allpub,inside,gtl,nwames,1fam,1story,7,5,1988,1988,gable,compshg,wd sdng,wd sdng,brkface,102,ta,ta,cblock,Gd,TA,Av,GLQ,929,Unf,0,916,1845,GasA,Gd,Y,SBrkr,1872,0,0,1872,0,1,2,0,3,1,TA,6,Typ,1,TA,Attchd,TA,Y,197,39,0,0,0,0,6,2006,1,241500
1107,20,114,10357,ir1,lvl,allpub,corner,gtl,sawyerw,1fam,1story,7,5,1990,1991,hip,compshg,hdboard,hdboard,none,0,gd,gd,pconc,Gd,TA,Mn,GLQ,738,Unf,0,172,910,GasA,Gd,Y,SBrkr,1442,0,0,1442,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,TA,Y,0,244,0,0,0,0,5,2007,1,179900
206,20,99,11851,reg,lvl,allpub,corner,gtl,gilbert,1fam,1story,7,5,1990,1990,gable,compshg,hdboard,hdboard,none,0,ta,ta,pconc,Gd,TA,No,Unf,0,Unf,0,1424,1424,GasA,Ex,Y,SBrkr,1442,0,0,1442,0,0,2,0,3,1,TA,5,Typ,0,NA,Attchd,TA,Y,0,34,0,508,0,0,5,2009,1,180500
1282,20,50,8049,ir1,lvl,allpub,culdsac,gtl,timber,1fam,1story,7,5,1990,1990,hip,compshg,hdboard,hdboard,brkface,54,ta,ta,cblock,Gd,TA,No,ALQ,1053,Unf,0,256,1309,GasA,TA,Y,SBrkr,1339,0,0,1339,1,0,2,0,2,1,TA,6,Typ,1,TA,Attchd,Gd,Y,0,58,0,0,90,0,7,2006,1,180000
1206,20,90,14684,ir1,lvl,allpub,culdsac,gtl,sawyerw,1fam,1story,7,7,1990,1991,hip,compshg,hdboard,hdboard,brkface,234,gd,gd,cblock,Gd,TA,Mn,ALQ,485,BLQ,177,1496,2158,GasA,Gd,Y,SBrkr,2196,0,0,2196,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,TA,Y,84,70,0,0,0,0,6,2009,1,271900
1310,20,0,7153,reg,lvl,allpub,inside,gtl,sawyerw,1fam,1story,6,5,1991,1991,gable,compshg,hdboard,hdboard,brkface,88,ta,ta,cblock,Gd,TA,No,GLQ,1200,Unf,0,78,1278,GasA,Gd,Y,SBrkr,1294,0,0,1294,1,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,TA,Y,112,51,0,0,0,0,6,2008,1,179200
1132,20,63,10712,reg,lvl,allpub,inside,gtl,mitchel,1fam,1story,5,5,1991,1992,gable,compshg,hdboard,hdboard,none,0,ta,ta,pconc,Gd,TA,Mn,BLQ,212,Unf,0,762,974,GasA,TA,Y,SBrkr,974,0,0,974,0,0,1,0,3,1,TA,5,Typ,0,NA,NA,NA,Y,0,28,0,0,0,0,9,2007,1,93500
357,20,0,9248,ir1,lvl,allpub,inside,gtl,gilbert,1fam,1story,6,6,1992,1992,gable,compshg,hdboard,hdboard,brkface,106,ta,ta,pconc,Gd,TA,No,GLQ,560,Unf,0,598,1158,GasA,Gd,Y,SBrkr,1167,0,0,1167,1,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,TA,Y,120,26,0,0,0,0,7,2009,1,173000
37,20,112,10859,reg,lvl,allpub,corner,gtl,collgcr,1fam,1story,5,5,1994,1995,gable,compshg,vinylsd,vinylsd,none,0,ta,ta,pconc,Gd,TA,No,Unf,0,Unf,0,1097,1097,GasA,Ex,Y,SBrkr,1097,0,0,1097,0,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,TA,Y,392,64,0,0,0,0,6,2009,1,145000
90,20,60,8070,reg,lvl,allpub,inside,gtl,collgcr,1fam,1story,4,5,1994,1995,gable,compshg,vinylsd,vinylsd,none,0,ta,ta,pconc,Gd,TA,No,GLQ,588,Unf,0,402,990,GasA,Ex,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,TA,5,Typ,0,NA,NA,NA,Y,0,0,0,0,0,0,8,2007,1,123600
1308,20,60,8072,reg,lvl,allpub,inside,gtl,collgcr,1fam,1story,5,5,1994,1995,gable,compshg,vinylsd,vinylsd,none,0,ta,ta,pconc,Gd,Gd,No,ALQ,746,Unf,0,244,990,GasA,Ex,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,TA,Y,0,64,0,0,0,0,5,2009,1,138000
668,20,65,8125,reg,lvl,allpub,inside,gtl,sawyerw,1fam,1story,6,5,1994,1998,gable,compshg,hdboard,hdboard,brkface,258,ta,ta,pconc,Gd,TA,No,GLQ,1138,Unf,0,270,1408,GasA,Ex,Y,SBrkr,1679,0,0,1679,1,0,2,0,3,1,Gd,7,Typ,1,Fa,Attchd,TA,Y,224,42,0,0,0,0,10,2008,1,193500
1080,20,65,8775,reg,lvl,allpub,inside,gtl,collgcr,1fam,1story,5,5,1994,1994,gable,compshg,vinylsd,vinylsd,none,0,ta,ta,pconc,Gd,TA,No,GLQ,495,Unf,0,495,990,GasA,Gd,Y,SBrkr,990,0,0,990,0,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,TA,Y,0,64,0,0,0,0,4,2007,1,126000
1048,20,57,9245,ir2,lvl,allpub,inside,gtl,collgcr,1fam,1story,5,5,1994,1995,gable,compshg,vinylsd,vinylsd,none,0,ta,ta,pconc,Gd,TA,No,GLQ,686,Unf,0,304,990,GasA,Ex,Y,SBrkr,990,0,0,990,0,1,1,0,3,1,TA,5,Typ,0,NA,Detchd,TA,Y,0,0,0,0,0,0,2,2008,1,145000
1257,20,91,14303,ir1,lvl,allpub,corner,gtl,noridge,1fam,1story,8,5,1994,1994,hip,compshg,hdboard,hdboard,brkface,554,gd,gd,pconc,Gd,TA,Gd,GLQ,1314,Unf,0,672,1986,GasA,Ex,Y,SBrkr,1987,0,0,1987,1,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,TA,Y,262,36,0,0,0,0,8,2008,1,301500
1188,20,89,12461,reg,lvl,allpub,corner,gtl,noridge,1fam,1story,8,5,1994,1995,gable,compshg,imstucc,imstucc,none,0,gd,gd,pconc,Gd,TA,No,GLQ,1456,Unf,0,168,1624,GasA,Ex,Y,SBrkr,1624,0,0,1624,1,0,2,0,2,1,Gd,5,Typ,1,Fa,Attchd,TA,Y,0,114,192,0,0,0,7,2006,1,262000
839,20,75,9525,reg,lvl,allpub,inside,gtl,collgcr,1fam,1story,5,6,1995,2006,gable,compshg,vinylsd,vinylsd,none,0,ta,ta,pconc,Gd,TA,No,Unf,0,Unf,0,1099,1099,GasA,Ex,Y,SBrkr,1099,0,0,1099,0,0,1,1,3,1,Gd,6,Typ,0,NA,Attchd,TA,Y,278,0,0,0,0,0,6,2008,1,144000
781,20,63,7875,reg,lvl,allpub,inside,gtl,gilbert,1fam,1story,7,5,1995,1996,gable,compshg,hdboard,hdboard,brkface,38,ta,ta,pconc,Gd,Gd,No,Unf,0,Unf,0,1237,1237,GasA,Gd,Y,SBrkr,1253,0,0,1253,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,TA,Y,220,21,0,0,0,0,6,2007,1,176000
214,20,43,13568,ir2,lvl,allpub,culdsac,gtl,collgcr,1fam,1story,5,5,1995,1995,gable,compshg,vinylsd,vinylsd,none,0,ta,ta,pconc,Gd,TA,No,ALQ,716,Unf,0,274,990,GasA,Ex,Y,SBrkr,990,0,0,990,0,1,1,0,3,1,TA,5,Typ,0,NA,Attchd,TA,Y,224,0,0,0,0,0,7,2006,1,156000
356,20,105,11249,ir2,lvl,allpub,inside,gtl,collgcr,1fam,1story,6,5,1995,1995,gable,compshg,vinylsd,vinylsd,none,0,gd,gd,pconc,Gd,Gd,No,ALQ,334,BLQ,544,322,1200,GasA,Ex,Y,SBrkr,1200,0,0,1200,1,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,TA,Y,0,26,0,0,0,0,8,2007,1,177500
607,20,82,12464,ir2,low,allpub,corner,mod,collgcr,1fam,1story,5,5,1996,1996,gable,compshg,vinylsd,vinylsd,none,0,ta,ta,pconc,Gd,TA,No,GLQ,732,Unf,0,308,1040,GasA,Gd,Y,SBrkr,1040,0,0,1040,1,0,1,0,3,1,Gd,6,Typ,0,NA,Detchd,TA,Y,168,0,0,0,0,0,11,2009,1,152000
1017,20,73,11883,reg,lvl,allpub,inside,gtl,collgcr,1fam,1story,7,5,1996,1996,hip,compshg,vinylsd,vinylsd,brkface,196,gd,gd,pconc,Gd,TA,Gd,GLQ,690,Unf,0,814,1504,GasA,Ex,Y,SBrkr,1504,0,0,1504,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,TA,Y,115,66,0,0,0,0,6,2009,1,203000
749,20,59,10593,ir1,lvl,allpub,inside,gtl,noridge,1fam,1story,7,5,1996,1996,hip,compshg,vinylsd,vinylsd,brkface,338,gd,gd,pconc,Gd,TA,No,GLQ,919,Unf,0,801,1720,GasA,Ex,Y,SBrkr,1720,0,0,1720,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,TA,Y,240,56,154,0,0,0,3,2010,1,260400
753,20,79,9236,ir1,lvl,allpub,inside,gtl,collgcr,1fam,1story,6,5,1997,1997,gable,compshg,vinylsd,vinylsd,none,0,ta,ta,pconc,Gd,TA,Gd,GLQ,1200,Unf,0,279,1479,GasA,Ex,Y,SBrkr,1494,0,0,1494,1,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,TA,Y,168,27,0,0,0,0,7,2006,1,217000
477,20,75,13125,reg,lvl,allpub,inside,mod,collgcr,1fam,1story,6,5,1997,1998,gable,compshg,vinylsd,vinylsd,brkface,215,ta,ta,pconc,Gd,TA,Gd,GLQ,994,Unf,0,484,1478,GasA,Ex,Y,SBrkr,1493,0,0,1493,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,TA,Y,140,39,0,0,0,0,4,2008,1,208900
816,20,48,12137,ir2,lvl,allpub,culdsac,gtl,collgcr,1fam,1story,7,5,1998,1998,gable,compshg,vinylsd,vinylsd,brkface,442,ta,ta,pconc,Gd,TA,No,Unf,0,Unf,0,1649,1649,GasA,Ex,Y,SBrkr,1661,0,0,1661,0,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,TA,Y,0,34,0,0,0,0,5,2010,1,224900
1349,20,0,16196,ir3,low,allpub,inside,gtl,sawyerw,1fam,1story,7,5,1998,1998,gable,compshg,vinylsd,vinylsd,none,0,gd,gd,pconc,Gd,TA,Gd,GLQ,1443,Unf,0,39,1482,GasA,Ex,Y,SBrkr,1494,0,0,1494,1,0,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,TA,Y,402,25,0,0,0,0,8,2007,1,215000
543,20,78,10140,reg,lvl,allpub,inside,gtl,nwames,1fam,1story,7,5,1998,1999,hip,compshg,vinylsd,vinylsd,none,0,gd,gd,pconc,Ex,TA,No,LwQ,144,GLQ,1127,379,1650,GasA,Ex,Y,SBrkr,1680,0,0,1680,1,0,2,0,3,1,Gd,7,Maj1,1,TA,Attchd,TA,Y,78,73,0,0,0,0,6,2009,1,213250
97,20,78,10264,ir1,lvl,allpub,inside,gtl,collgcr,1fam,1story,7,5,1999,1999,gable,compshg,vinylsd,vinylsd,brkface,183,gd,gd,pconc,Gd,TA,Av,ALQ,1162,Unf,0,426,1588,GasA,Ex,Y,SBrkr,1588,0,0,1588,0,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,TA,Y,158,29,0,0,0,0,8,2006,1,214000
193,20,68,9017,ir1,lvl,allpub,inside,gtl,collgcr,1fam,1story,7,5,1999,1999,gable,compshg,vinylsd,vinylsd,none,0,gd,gd,pconc,Gd,TA,Av,GLQ,560,Unf,0,871,1431,GasA,Ex,Y,SBrkr,1431,0,0,1431,1,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,TA,Y,0,35,0,0,0,0,9,2009,1,192000
389,20,93,9382,ir1,lvl,allpub,culdsac,gtl,collgcr,1fam,1story,7,5,1999,2000,gable,compshg,vinylsd,vinylsd,brkface,125,gd,gd,pconc,Gd,TA,No,Unf,0,Unf,0,1468,1468,GasA,Ex,Y,SBrkr,1479,0,0,1479,0,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,TA,Y,120,25,0,0,0,0,7,2008,1,191000
144,20,78,10335,ir1,lvl,allpub,inside,gtl,collgcr,1fam,1story,7,5,1999,1999,gable,compshg,vinylsd,vinylsd,brkface,183,gd,gd,pconc,Gd,TA,Gd,GLQ,679,Unf,0,811,1490,GasA,Ex,Y,SBrkr,1501,0,0,1501,1,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,TA,Y,144,29,0,0,0,0,6,2009,1,204000
743,20,65,8450,reg,lvl,allpub,inside,gtl,sawyerw,1fam,1story,7,5,2000,2001,gable,compshg,vinylsd,vinylsd,brkface,108,ta,ta,pconc,Gd,TA,No,Unf,0,Unf,0,1349,1349,GasA,Ex,Y,SBrkr,1349,0,0,1349,0,0,2,0,3,1,TA,6,Typ,0,NA,Attchd,TA,Y,120,55,0,0,0,0,12,2007,1,179000
1391,20,70,9100,reg,lvl,allpub,inside,gtl,collgcr,1fam,1story,7,5,2000,2000,gable,compshg,vinylsd,vinylsd,brkface,244,gd,gd,pconc,Gd,TA,Av,GLQ,1400,Unf,0,125,1525,GasA,Ex,Y,SBrkr,1525,0,0,1525,1,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,TA,Y,219,36,0,0,0,0,9,2006,1,235000
1204,20,75,9750,reg,lvl,allpub,inside,gtl,collgcr,1fam,1story,7,5,2000,2001,gable,compshg,vinylsd,vinylsd,brkface,171,gd,gd,pconc,Gd,TA,No,Unf,0,Unf,0,1630,1630,GasA,Ex,Y,SBrkr,1630,0,0,1630,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,TA,Y,74,234,0,0,0,0,10,2009,1,213000
